timestamp,pir_level,gas_level_ppm,sound_level_dB,temperature_C,occupancy_count,scenario,speaker_on,vacate_condition
2026-04-07T14:31:14.738491,58,342,56,28.5,104,warning,on,prepare
2026-04-07T14:31:19.738491,27,239,42,23.8,47,normal,off,stay
2026-04-07T14:31:24.738491,19,299,31,18.5,32,normal,off,stay
2026-04-07T14:31:29.738491,54,672,80,50.8,322,alert,on,evacuate
2026-04-07T14:31:34.738491,16,234,36,19.5,55,normal,off,stay
2026-04-07T14:31:39.738491,62,566,85,45.4,244,alert,on,evacuate
2026-04-07T14:31:44.738491,36,188,35,18.0,52,normal,off,stay
2026-04-07T14:31:49.738491,31,265,28,17.2,16,normal,off,stay
2026-04-07T14:31:54.738491,81,618,74,39.9,197,alert,on,evacuate
2026-04-07T14:31:59.738491,45,409,65,31.8,110,warning,on,prepare
2026-04-07T14:32:04.738491,9,259,34,22.7,45,normal,off,stay
2026-04-07T14:32:09.738491,31,270,48,22.0,53,normal,off,stay
2026-04-07T14:32:14.738491,35,435,45,27.2,83,warning,on,prepare
2026-04-07T14:32:19.738491,37,248,41,19.6,29,normal,off,stay
2026-04-07T14:32:24.738491,14,182,37,21.2,26,normal,off,stay
2026-04-07T14:32:29.738491,33,347,38,22.9,16,normal,off,stay
2026-04-07T14:32:34.738491,14,311,27,19.7,16,normal,off,stay
2026-04-07T14:32:39.738491,39,360,59,29.2,104,warning,on,prepare
2026-04-07T14:32:44.738491,30,338,30,24.7,22,normal,off,stay
2026-04-07T14:32:49.738491,32,238,38,22.7,15,normal,off,stay
2026-04-07T14:32:54.738491,31,342,34,21.2,54,normal,off,stay
2026-04-07T14:32:59.738491,70,761,80,42.9,271,alert,on,evacuate
2026-04-07T14:33:04.738491,19,216,46,22.9,57,normal,off,stay
2026-04-07T14:33:09.738491,11,260,36,21.0,42,normal,off,stay
2026-04-07T14:33:14.738491,16,280,34,18.5,48,normal,off,stay
2026-04-07T14:33:19.738491,28,181,38,22.5,37,normal,off,stay
2026-04-07T14:33:24.738491,32,331,27,23.7,59,normal,off,stay
2026-04-07T14:33:29.738491,12,299,45,19.3,60,normal,off,stay
2026-04-07T14:33:34.738491,41,416,57,25.6,83,warning,on,prepare
2026-04-07T14:33:39.738491,22,330,31,21.7,52,normal,off,stay
2026-04-07T14:33:44.738491,49,344,59,23.6,61,warning,on,prepare
2026-04-07T14:33:49.738491,13,238,37,18.6,23,normal,off,stay
2026-04-07T14:33:54.738491,25,356,28,23.8,33,normal,off,stay
2026-04-07T14:33:59.738491,56,454,44,28.9,85,warning,on,prepare
2026-04-07T14:34:04.738491,18,227,43,26.4,42,normal,off,stay
2026-04-07T14:34:09.738491,16,234,48,20.3,16,normal,off,stay
2026-04-07T14:34:14.738491,18,236,43,24.5,52,normal,off,stay
2026-04-07T14:34:19.738491,16,183,34,21.7,33,normal,off,stay
2026-04-07T14:34:24.738491,66,617,82,52.6,146,alert,on,evacuate
2026-04-07T14:34:29.738491,26,283,31,22.2,46,normal,off,stay
2026-04-07T14:34:34.738491,63,521,69,37.9,121,warning,on,prepare
2026-04-07T14:34:39.738491,32,309,33,21.1,40,normal,off,stay
2026-04-07T14:34:44.738491,30,255,42,17.6,40,normal,off,stay
2026-04-07T14:34:49.738491,22,205,32,17.6,56,normal,off,stay
2026-04-07T14:34:54.738491,32,168,28,18.6,25,normal,off,stay
2026-04-07T14:34:59.738491,90,512,83,39.9,302,alert,on,evacuate
2026-04-07T14:35:04.738491,28,217,29,17.4,30,normal,off,stay
2026-04-07T14:35:09.738491,20,192,41,20.9,21,normal,off,stay
2026-04-07T14:35:14.738491,26,361,42,25.5,58,normal,off,stay
2026-04-07T14:35:19.738491,61,400,58,26.6,117,warning,on,prepare
2026-04-07T14:35:24.738491,25,329,29,23.9,43,normal,off,stay
2026-04-07T14:35:29.738491,27,233,40,19.8,26,normal,off,stay
2026-04-07T14:35:34.738491,35,252,33,22.3,57,normal,off,stay
2026-04-07T14:35:39.738491,33,301,33,21.9,17,normal,off,stay
2026-04-07T14:35:44.738491,79,646,70,49.4,231,alert,on,evacuate
2026-04-07T14:35:49.738491,43,314,32,26.3,29,normal,off,stay
2026-04-07T14:35:54.738491,44,403,53,27.9,121,warning,on,prepare
2026-04-07T14:35:59.738491,13,352,42,20.8,49,normal,off,stay
2026-04-07T14:36:04.738491,43,417,52,23.7,110,warning,on,prepare
2026-04-07T14:36:09.738491,38,302,47,22.8,19,normal,off,stay
2026-04-07T14:36:14.738491,12,268,41,19.1,48,normal,off,stay
2026-04-07T14:36:19.738491,68,706,65,37.2,193,alert,on,evacuate
2026-04-07T14:36:24.738491,33,333,29,22.5,50,normal,off,stay
2026-04-07T14:36:29.738491,42,347,50,32.3,89,warning,on,prepare
2026-04-07T14:36:34.738491,22,338,37,21.5,42,normal,off,stay
2026-04-07T14:36:39.738491,20,270,39,24.2,33,normal,off,stay
2026-04-07T14:36:44.738491,25,181,28,23.9,56,normal,off,stay
2026-04-07T14:36:49.738491,26,331,30,21.6,38,normal,off,stay
2026-04-07T14:36:54.738491,42,321,37,22.2,41,normal,off,stay
2026-04-07T14:36:59.738491,39,209,34,22.8,21,normal,off,stay
2026-04-07T14:37:04.738491,30,211,39,23.9,31,normal,off,stay
2026-04-07T14:37:09.738491,30,267,29,24.6,59,normal,off,stay
2026-04-07T14:37:14.738491,17,214,36,22.7,15,normal,off,stay
2026-04-07T14:37:19.738491,32,399,46,30.0,130,warning,on,prepare
2026-04-07T14:37:24.738491,18,306,27,20.9,48,normal,off,stay
2026-04-07T14:37:29.738491,23,195,37,25.0,37,normal,off,stay
2026-04-07T14:37:34.738491,36,324,33,20.5,52,normal,off,stay
2026-04-07T14:37:39.738491,93,632,69,43.8,237,alert,on,evacuate
2026-04-07T14:37:44.738491,28,213,44,19.7,37,normal,off,stay
2026-04-07T14:37:49.738491,16,311,29,20.6,22,normal,off,stay
2026-04-07T14:37:54.738491,21,177,26,18.4,51,normal,off,stay
2026-04-07T14:37:59.738491,38,459,42,24.8,136,warning,on,prepare
2026-04-07T14:38:04.738491,49,512,56,28.5,97,warning,on,prepare
2026-04-07T14:38:09.738491,28,201,36,23.9,43,normal,off,stay
2026-04-07T14:38:14.738491,29,360,43,20.1,32,normal,off,stay
2026-04-07T14:38:19.738491,18,198,33,21.5,17,normal,off,stay
2026-04-07T14:38:24.738491,17,363,32,20.1,30,normal,off,stay
2026-04-07T14:38:29.738491,29,287,47,26.9,34,normal,off,stay
2026-04-07T14:38:34.738491,65,520,88,37.5,252,alert,on,evacuate
2026-04-07T14:38:39.738491,10,286,31,24.2,12,normal,off,stay
2026-04-07T14:38:44.738491,24,273,39,21.4,33,normal,off,stay
2026-04-07T14:38:49.738491,15,216,41,23.3,14,normal,off,stay
2026-04-07T14:38:54.738491,32,359,56,26.2,130,warning,on,prepare
2026-04-07T14:38:59.738491,39,241,33,19.9,20,normal,off,stay
2026-04-07T14:39:04.738491,74,626,71,44.9,295,alert,on,evacuate
2026-04-07T14:39:09.738491,34,226,35,21.6,43,normal,off,stay
2026-04-07T14:39:14.738491,34,232,33,19.1,29,normal,off,stay
2026-04-07T14:39:19.738491,20,222,40,23.7,25,normal,off,stay
2026-04-07T14:39:24.738491,46,425,45,27.5,126,warning,on,prepare
2026-04-07T14:39:29.738491,85,696,81,36.6,316,alert,on,evacuate
2026-04-07T14:39:34.738491,19,181,41,17.7,35,normal,off,stay
2026-04-07T14:39:39.738491,31,189,30,20.4,11,normal,off,stay
2026-04-07T14:39:44.738491,39,220,41,19.1,45,normal,off,stay
2026-04-07T14:39:49.738491,21,218,29,22.4,50,normal,off,stay
2026-04-07T14:39:54.738491,34,270,39,19.4,28,normal,off,stay
2026-04-07T14:39:59.738491,9,344,43,24.4,59,normal,off,stay
2026-04-07T14:40:04.738491,26,268,28,19.7,59,normal,off,stay
2026-04-07T14:40:09.738491,52,422,70,34.9,127,warning,on,prepare
2026-04-07T14:40:14.738491,86,508,70,36.1,324,alert,on,evacuate
2026-04-07T14:40:19.738491,13,309,43,25.3,12,normal,off,stay
2026-04-07T14:40:24.738491,36,190,26,22.6,56,normal,off,stay
2026-04-07T14:40:29.738491,12,199,28,17.7,40,normal,off,stay
2026-04-07T14:40:34.738491,38,349,59,23.0,127,warning,on,prepare
2026-04-07T14:40:39.738491,36,362,55,31.0,97,warning,on,prepare
2026-04-07T14:40:44.738491,28,365,43,22.1,55,normal,off,stay
2026-04-07T14:40:49.738491,34,353,30,24.6,49,normal,off,stay
2026-04-07T14:40:54.738491,58,311,61,27.3,99,warning,on,prepare
2026-04-07T14:40:59.738491,30,321,39,20.8,12,normal,off,stay
2026-04-07T14:41:04.738491,41,318,35,20.5,21,normal,off,stay
2026-04-07T14:41:09.738491,22,276,38,21.8,24,normal,off,stay
2026-04-07T14:41:14.738491,35,268,28,23.8,44,normal,off,stay
2026-04-07T14:41:19.738491,15,231,32,17.5,36,normal,off,stay
2026-04-07T14:41:24.738491,14,286,35,24.3,43,normal,off,stay
2026-04-07T14:41:29.738491,38,459,51,32.7,63,warning,on,prepare
2026-04-07T14:41:34.738491,40,421,53,29.0,82,warning,on,prepare
2026-04-07T14:41:39.738491,84,716,86,36.5,275,alert,on,evacuate
2026-04-07T14:41:44.738491,23,320,40,17.7,49,normal,off,stay
2026-04-07T14:41:49.738491,12,281,39,22.9,25,normal,off,stay
2026-04-07T14:41:54.738491,61,698,88,45.2,208,alert,on,evacuate
2026-04-07T14:41:59.738491,60,438,59,26.3,101,warning,on,prepare
2026-04-07T14:42:04.738491,24,208,34,23.0,17,normal,off,stay
2026-04-07T14:42:09.738491,18,325,39,20.2,36,normal,off,stay
2026-04-07T14:42:14.738491,19,249,29,23.2,48,normal,off,stay
2026-04-07T14:42:19.738491,47,466,69,26.9,87,warning,on,prepare
2026-04-07T14:42:24.738491,91,569,88,55.6,321,alert,on,evacuate
2026-04-07T14:42:29.738491,78,609,83,47.1,184,alert,on,evacuate
2026-04-07T14:42:34.738491,14,323,29,26.3,43,normal,off,stay
2026-04-07T14:42:39.738491,82,641,92,38.6,263,alert,on,evacuate
2026-04-07T14:42:44.738491,21,337,40,19.3,35,normal,off,stay
2026-04-07T14:42:49.738491,11,321,39,20.1,44,normal,off,stay
2026-04-07T14:42:54.738491,19,219,41,20.2,11,normal,off,stay
2026-04-07T14:42:59.738491,11,255,48,22.8,32,normal,off,stay
2026-04-07T14:43:04.738491,17,178,26,22.2,49,normal,off,stay
2026-04-07T14:43:09.738491,33,411,48,23.4,94,warning,on,prepare
2026-04-07T14:43:14.738491,28,330,35,22.1,14,normal,off,stay
2026-04-07T14:43:19.738491,17,318,28,23.0,59,normal,off,stay
2026-04-07T14:43:24.738491,54,403,46,25.9,135,warning,on,prepare
2026-04-07T14:43:29.738491,23,227,38,24.5,31,normal,off,stay
2026-04-07T14:43:34.738491,9,300,37,16.6,55,normal,off,stay
2026-04-07T14:43:39.738491,40,459,43,31.6,122,warning,on,prepare
2026-04-07T14:43:44.738491,35,353,34,23.2,37,normal,off,stay
2026-04-07T14:43:49.738491,41,519,68,29.6,137,warning,on,prepare
2026-04-07T14:43:54.738491,24,364,39,24.5,57,normal,off,stay
2026-04-07T14:43:59.738491,48,474,59,27.8,83,warning,on,prepare
2026-04-07T14:44:04.738491,46,466,46,26.1,75,warning,on,prepare
2026-04-07T14:44:09.738491,27,290,41,20.4,27,normal,off,stay
2026-04-07T14:44:14.738491,41,212,47,24.0,54,normal,off,stay
2026-04-07T14:44:19.738491,24,171,36,16.3,52,normal,off,stay
2026-04-07T14:44:24.738491,26,236,31,19.9,21,normal,off,stay
2026-04-07T14:44:29.738491,50,480,63,32.5,112,warning,on,prepare
2026-04-07T14:44:34.738491,54,441,50,32.2,91,warning,on,prepare
2026-04-07T14:44:39.738491,9,318,30,23.2,22,normal,off,stay
2026-04-07T14:44:44.738491,76,629,100,47.0,270,alert,on,evacuate
2026-04-07T14:44:49.738491,39,226,35,20.0,33,normal,off,stay
2026-04-07T14:44:54.738491,10,246,37,25.7,28,normal,off,stay
2026-04-07T14:44:59.738491,18,244,44,23.1,33,normal,off,stay
2026-04-07T14:45:04.738491,88,664,64,35.3,195,alert,on,evacuate
2026-04-07T14:45:09.738491,17,246,35,22.2,37,normal,off,stay
2026-04-07T14:45:14.738491,57,346,54,25.9,74,warning,on,prepare
2026-04-07T14:45:19.738491,30,254,32,19.0,21,normal,off,stay
2026-04-07T14:45:24.738491,32,322,59,29.7,94,warning,on,prepare
2026-04-07T14:45:29.738491,28,296,47,21.0,16,normal,off,stay
2026-04-07T14:45:34.738491,56,391,51,32.3,62,warning,on,prepare
2026-04-07T14:45:39.738491,18,302,35,20.5,16,normal,off,stay
2026-04-07T14:45:44.738491,22,225,38,18.5,23,normal,off,stay
2026-04-07T14:45:49.738491,28,250,40,24.6,40,normal,off,stay
2026-04-07T14:45:54.738491,39,278,46,22.0,27,normal,off,stay
2026-04-07T14:45:59.738491,25,186,38,22.0,11,normal,off,stay
2026-04-07T14:46:04.738491,11,256,41,24.5,14,normal,off,stay
2026-04-07T14:46:09.738491,26,250,35,20.4,58,normal,off,stay
2026-04-07T14:46:14.738491,12,197,29,18.7,19,normal,off,stay
2026-04-07T14:46:19.738491,52,437,44,33.9,109,warning,on,prepare
2026-04-07T14:46:24.738491,14,179,41,22.0,50,normal,off,stay
2026-04-07T14:46:29.738491,18,170,28,21.0,55,normal,off,stay
2026-04-07T14:46:34.738491,15,181,41,19.6,40,normal,off,stay
2026-04-07T14:46:39.738491,64,340,66,31.9,135,warning,on,prepare
2026-04-07T14:46:44.738491,31,329,39,22.6,48,normal,off,stay
2026-04-07T14:46:49.738491,57,400,66,30.6,105,warning,on,prepare
2026-04-07T14:46:54.738491,23,351,36,24.1,47,normal,off,stay
2026-04-07T14:46:59.738491,47,348,45,29.6,63,warning,on,prepare
2026-04-07T14:47:04.738491,28,244,34,24.3,60,normal,off,stay
2026-04-07T14:47:09.738491,58,367,56,28.3,87,warning,on,prepare
2026-04-07T14:47:14.738491,23,234,31,25.9,41,normal,off,stay
2026-04-07T14:47:19.738491,59,464,43,25.4,98,warning,on,prepare
2026-04-07T14:47:24.738491,37,381,29,23.1,44,normal,off,stay
2026-04-07T14:47:29.738491,25,324,29,24.9,14,normal,off,stay
2026-04-07T14:47:34.738491,37,240,36,23.5,16,normal,off,stay
2026-04-07T14:47:39.738491,21,187,26,23.4,31,normal,off,stay
2026-04-07T14:47:44.738491,37,320,45,29.7,97,warning,on,prepare
2026-04-07T14:47:49.738491,60,396,54,27.5,137,warning,on,prepare
2026-04-07T14:47:54.738491,35,298,30,21.7,51,normal,off,stay
2026-04-07T14:47:59.738491,24,214,34,22.9,11,normal,off,stay
2026-04-07T14:48:04.738491,40,377,30,19.9,60,normal,off,stay
2026-04-07T14:48:09.738491,26,317,25,17.4,16,normal,off,stay
2026-04-07T14:48:14.738491,52,299,49,30.2,99,warning,on,prepare
2026-04-07T14:48:19.738491,79,533,74,54.8,254,alert,on,evacuate
2026-04-07T14:48:24.738491,16,275,32,18.4,34,normal,off,stay
2026-04-07T14:48:29.738491,32,248,44,24.8,41,normal,off,stay
2026-04-07T14:48:34.738491,65,492,54,31.0,127,warning,on,prepare
2026-04-07T14:48:39.738491,28,266,45,25.2,23,normal,off,stay
2026-04-07T14:48:44.738491,16,272,38,19.4,19,normal,off,stay
2026-04-07T14:48:49.738491,46,493,63,32.9,122,warning,on,prepare
2026-04-07T14:48:54.738491,62,426,57,27.7,108,warning,on,prepare
2026-04-07T14:48:59.738491,32,310,26,20.6,55,normal,off,stay
2026-04-07T14:49:04.738491,54,509,55,36.9,61,warning,on,prepare
2026-04-07T14:49:09.738491,35,340,46,19.2,37,normal,off,stay
2026-04-07T14:49:14.738491,12,196,42,20.3,44,normal,off,stay
2026-04-07T14:49:19.738491,16,235,32,19.8,51,normal,off,stay
2026-04-07T14:49:24.738491,24,280,30,22.3,50,normal,off,stay
2026-04-07T14:49:29.738491,33,236,41,21.9,13,normal,off,stay
2026-04-07T14:49:34.738491,38,336,43,23.0,42,normal,off,stay
2026-04-07T14:49:39.738491,51,383,52,25.8,97,warning,on,prepare
2026-04-07T14:49:44.738491,45,493,51,25.9,63,warning,on,prepare
2026-04-07T14:49:49.738491,17,258,30,17.6,34,normal,off,stay
2026-04-07T14:49:54.738491,37,328,26,20.8,26,normal,off,stay
2026-04-07T14:49:59.738491,48,397,51,31.9,78,warning,on,prepare
2026-04-07T14:50:04.738491,80,599,73,47.8,237,alert,on,evacuate
2026-04-07T14:50:09.738491,87,617,88,32.8,330,alert,on,evacuate
2026-04-07T14:50:14.738491,40,390,63,34.9,73,warning,on,prepare
2026-04-07T14:50:19.738491,53,469,59,27.0,102,warning,on,prepare
2026-04-07T14:50:24.738491,11,256,34,24.4,19,normal,off,stay
2026-04-07T14:50:29.738491,26,229,44,24.1,32,normal,off,stay
2026-04-07T14:50:34.738491,60,468,55,25.8,136,warning,on,prepare
2026-04-07T14:50:39.738491,16,301,28,19.4,13,normal,off,stay
2026-04-07T14:50:44.738491,45,405,60,29.4,90,warning,on,prepare
2026-04-07T14:50:49.738491,22,254,41,24.9,47,normal,off,stay
2026-04-07T14:50:54.738491,27,245,32,19.9,25,normal,off,stay
2026-04-07T14:50:59.738491,51,468,58,26.6,123,warning,on,prepare
2026-04-07T14:51:04.738491,20,223,30,20.7,38,normal,off,stay
2026-04-07T14:51:09.738491,53,361,54,30.3,81,warning,on,prepare
2026-04-07T14:51:14.738491,12,223,43,25.6,20,normal,off,stay
2026-04-07T14:51:19.738491,65,486,64,26.1,102,warning,on,prepare
2026-04-07T14:51:24.738491,35,402,43,23.4,66,warning,on,prepare
2026-04-07T14:51:29.738491,20,173,43,22.2,28,normal,off,stay
2026-04-07T14:51:34.738491,13,229,41,22.1,54,normal,off,stay
2026-04-07T14:51:39.738491,17,238,29,20.7,36,normal,off,stay
2026-04-07T14:51:44.738491,74,607,88,45.2,150,alert,on,evacuate
2026-04-07T14:51:49.738491,47,493,46,27.0,99,warning,on,prepare
2026-04-07T14:51:54.738491,82,713,67,59.3,159,alert,on,evacuate
2026-04-07T14:51:59.738491,30,375,34,22.7,58,normal,off,stay
2026-04-07T14:52:04.738491,39,222,33,20.8,12,normal,off,stay
2026-04-07T14:52:09.738491,17,187,30,17.1,11,normal,off,stay
2026-04-07T14:52:14.738491,47,450,63,30.8,73,warning,on,prepare
2026-04-07T14:52:19.738491,24,230,44,21.0,42,normal,off,stay
2026-04-07T14:52:24.738491,38,239,35,21.7,49,normal,off,stay
2026-04-07T14:52:29.738491,48,385,47,25.6,128,warning,on,prepare
2026-04-07T14:52:34.738491,58,549,58,25.5,107,warning,on,prepare
2026-04-07T14:52:39.738491,27,242,28,23.7,49,normal,off,stay
2026-04-07T14:52:44.738491,15,306,37,22.7,15,normal,off,stay
2026-04-07T14:52:49.738491,35,445,61,26.0,72,warning,on,prepare
2026-04-07T14:52:54.738491,19,239,38,21.4,29,normal,off,stay
2026-04-07T14:52:59.738491,62,427,56,34.5,104,warning,on,prepare
2026-04-07T14:53:04.738491,27,364,42,20.1,32,normal,off,stay
2026-04-07T14:53:09.738491,29,289,29,16.6,35,normal,off,stay
2026-04-07T14:53:14.738491,15,312,45,23.3,53,normal,off,stay
2026-04-07T14:53:19.738491,56,478,71,27.7,106,warning,on,prepare
2026-04-07T14:53:24.738491,79,622,83,51.1,226,alert,on,evacuate
2026-04-07T14:53:29.738491,67,390,67,29.4,61,warning,on,prepare
2026-04-07T14:53:34.738491,9,254,39,18.0,46,normal,off,stay
2026-04-07T14:53:39.738491,38,317,45,31.8,75,warning,on,prepare
2026-04-07T14:53:44.738491,27,182,26,17.5,49,normal,off,stay
2026-04-07T14:53:49.738491,37,202,28,18.4,11,normal,off,stay
2026-04-07T14:53:54.738491,17,168,28,18.7,38,normal,off,stay
2026-04-07T14:53:59.738491,52,471,57,28.2,70,warning,on,prepare
2026-04-07T14:54:04.738491,61,425,43,29.4,136,warning,on,prepare
2026-04-07T14:54:09.738491,23,234,37,17.1,31,normal,off,stay
2026-04-07T14:54:14.738491,23,176,29,17.9,60,normal,off,stay
2026-04-07T14:54:19.738491,27,282,40,25.3,28,normal,off,stay
2026-04-07T14:54:24.738491,31,368,37,24.9,27,normal,off,stay
2026-04-07T14:54:29.738491,32,284,36,22.8,54,normal,off,stay
2026-04-07T14:54:34.738491,19,344,42,20.1,49,normal,off,stay
2026-04-07T14:54:39.738491,61,668,81,66.4,246,alert,on,evacuate
2026-04-07T14:54:44.738491,23,267,30,17.7,28,normal,off,stay
2026-04-07T14:54:49.738491,32,263,30,23.5,10,normal,off,stay
2026-04-07T14:54:54.738491,18,214,39,21.7,12,normal,off,stay
2026-04-07T14:54:59.738491,46,430,49,27.9,106,warning,on,prepare
2026-04-07T14:55:04.738491,29,320,32,22.9,19,normal,off,stay
2026-04-07T14:55:09.738491,53,448,57,23.8,111,warning,on,prepare
2026-04-07T14:55:14.738491,77,767,72,34.1,338,alert,on,evacuate
2026-04-07T14:55:19.738491,13,229,37,17.8,35,normal,off,stay
2026-04-07T14:55:24.738491,29,352,47,19.5,32,normal,off,stay
2026-04-07T14:55:29.738491,19,350,37,23.5,37,normal,off,stay
2026-04-07T14:55:34.738491,35,322,45,21.6,10,normal,off,stay
2026-04-07T14:55:39.738491,28,205,29,20.5,21,normal,off,stay
2026-04-07T14:55:44.738491,23,363,40,25.6,34,normal,off,stay
2026-04-07T14:55:49.738491,22,311,34,18.2,19,normal,off,stay
2026-04-07T14:55:54.738491,37,487,63,26.9,98,warning,on,prepare
2026-04-07T14:55:59.738491,27,249,30,25.2,51,normal,off,stay
2026-04-07T14:56:04.738491,35,188,43,22.5,57,normal,off,stay
2026-04-07T14:56:09.738491,30,209,28,21.4,28,normal,off,stay
2026-04-07T14:56:14.738491,49,344,50,29.6,67,warning,on,prepare
2026-04-07T14:56:19.738491,31,335,43,21.0,42,normal,off,stay
2026-04-07T14:56:24.738491,46,429,56,34.6,127,warning,on,prepare
2026-04-07T14:56:29.738491,51,391,47,27.4,86,warning,on,prepare
2026-04-07T14:56:34.738491,63,630,70,31.7,272,alert,on,evacuate
2026-04-07T14:56:39.738491,36,180,36,18.9,34,normal,off,stay
2026-04-07T14:56:44.738491,27,337,34,24.3,22,normal,off,stay
2026-04-07T14:56:49.738491,36,333,56,27.9,102,warning,on,prepare
2026-04-07T14:56:54.738491,63,413,63,26.6,77,warning,on,prepare
2026-04-07T14:56:59.738491,19,255,32,20.9,18,normal,off,stay
2026-04-07T14:57:04.738491,77,679,76,39.2,249,alert,on,evacuate
2026-04-07T14:57:09.738491,16,264,41,19.1,23,normal,off,stay
2026-04-07T14:57:14.738491,37,349,43,22.3,121,warning,on,prepare
2026-04-07T14:57:19.738491,30,278,29,19.6,35,normal,off,stay
2026-04-07T14:57:24.738491,9,206,32,19.7,26,normal,off,stay
2026-04-07T14:57:29.738491,27,277,34,17.6,37,normal,off,stay
2026-04-07T14:57:34.738491,26,303,40,21.5,58,normal,off,stay
2026-04-07T14:57:39.738491,33,268,35,23.2,14,normal,off,stay
2026-04-07T14:57:44.738491,101,779,85,43.1,175,alert,on,evacuate
2026-04-07T14:57:49.738491,31,241,42,20.5,11,normal,off,stay
2026-04-07T14:57:54.738491,22,330,41,19.2,30,normal,off,stay
2026-04-07T14:57:59.738491,72,597,88,62.4,157,alert,on,evacuate
2026-04-07T14:58:04.738491,64,391,51,33.9,91,warning,on,prepare
2026-04-07T14:58:09.738491,29,277,30,22.4,27,normal,off,stay
2026-04-07T14:58:14.738491,23,347,45,23.4,54,normal,off,stay
2026-04-07T14:58:19.738491,21,382,30,22.2,59,normal,off,stay
2026-04-07T14:58:24.738491,19,338,32,19.4,29,normal,off,stay
2026-04-07T14:58:29.738491,32,352,41,25.6,44,normal,off,stay
2026-04-07T14:58:34.738491,15,256,42,23.0,25,normal,off,stay
2026-04-07T14:58:39.738491,24,224,36,19.6,55,normal,off,stay
